developer-agreement-contribution,amount,units,contribution-purpose,developer-agreement,organisation,entry-date,start-date,end-date,slug
19/01484/FU4-S2.2.2.1,122196.5,,education,19/01484/FU4-da,local-authority-eng:SND,2020-11-04,2020-01-15,,/developer-agreement-contribution/local-authority-eng/SND/19-01484-FU4-S2-2-2-1
19/01484/FU4-S2.2.2.2,122196.5,,education,19/01484/FU4-da,local-authority-eng:SND,2020-11-04,2020-01-15,,/developer-agreement-contribution/local-authority-eng/SND/19-01484-FU4-S2-2-2-2
19/01484/FU4-S2.2.3.1,19628,,open-space-and-leisure,19/01484/FU4-da,local-authority-eng:SND,2020-11-04,2020-01-15,,/developer-agreement-contribution/local-authority-eng/SND/19-01484-FU4-S2-2-3-1
19/01484/FU4-S2.2.3.2,19628,,open-space-and-leisure,19/01484/FU4-da,local-authority-eng:SND,2020-11-04,2020-01-15,,/developer-agreement-contribution/local-authority-eng/SND/19-01484-FU4-S2-2-3-2
19/01484/FU4-MON,4750,,monitoring-fees,19/01484/FU4-da,local-authority-eng:SND,2020-11-04,2020-01-15,,/developer-agreement-contribution/local-authority-eng/SND/19-01484-FU4-MON
19/01427/FU4-S4.1,,10,affordable-housing,19/01427/FU4-da,local-authority-eng:SND,2020-11-04,2020-02-20,,/developer-agreement-contribution/local-authority-eng/SND/19-01427-FU4-S4-1
19/01427/FU4-S4.2.1,83475,,other-HRA,19/01427/FU4-da,local-authority-eng:SND,2020-11-04,2020-02-20,,/developer-agreement-contribution/local-authority-eng/SND/19-01427-FU4-S4-2-1
19/01427/FU4-S4.2.2,395583,,education,19/01427/FU4-da,local-authority-eng:SND,2020-11-04,2020-02-20,,/developer-agreement-contribution/local-authority-eng/SND/19-01427-FU4-S4-2-2
19/01427/FU4-MON,1500,,monitoring-fees,19/01427/FU4-da,local-authority-eng:SND,2020-11-04,2020-02-20,,/developer-agreement-contribution/local-authority-eng/SND/19-01427-FU4-MON
14/00538/HYB-S3.A.1.1,196169,,education,14/00538/HYB-da,local-authority-eng:SND,2020-12-01,2016-06-10,,/developer-agreement-contribution/local-authority-eng/SND/14-00538-HYB-S3-A-1-1
14/00538/HYB-S3.A.1.2,196169,,education,14/00538/HYB-da,local-authority-eng:SND,2020-12-01,2016-06-10,,/developer-agreement-contribution/local-authority-eng/SND/14-00538-HYB-S3-A-1-2
14/00538/HYB-S3.A.1.3,196168,,education,14/00538/HYB-da,local-authority-eng:SND,2020-12-01,2016-06-10,,/developer-agreement-contribution/local-authority-eng/SND/14-00538-HYB-S3-A-1-3
14/00538/HYB-S3.A.1.4,196168,,education,14/00538/HYB-da,local-authority-eng:SND,2020-12-01,2016-06-10,,/developer-agreement-contribution/local-authority-eng/SND/14-00538-HYB-S3-A-1-4
14/00538/HYB-S3.B.,,13,affordable-housing,14/00538/HYB-da,local-authority-eng:SND,2020-12-01,2016-06-10,,/developer-agreement-contribution/local-authority-eng/SND/14-00538-HYB-S3-B-
18/00255/FU4-S2.1.1,22364,,green-infrastructure,18/00255/FU4-da,local-authority-eng:SND,2020-12-01,2019-06-27,,/developer-agreement-contribution/local-authority-eng/SND/18-00255-FU4-S2-1-1
18/00255/FU4-S2.1.2,22364,,green-infrastructure,18/00255/FU4-da,local-authority-eng:SND,2020-12-01,2019-06-27,,/developer-agreement-contribution/local-authority-eng/SND/18-00255-FU4-S2-1-2
18/00255/FU4-S2.1.3,22363,,green-infrastructure,18/00255/FU4-da,local-authority-eng:SND,2020-12-01,2019-06-27,,/developer-agreement-contribution/local-authority-eng/SND/18-00255-FU4-S2-1-3
18/00255/FU4-S2.2,3831,,affordable-housing,18/00255/FU4-da,local-authority-eng:SND,2020-12-01,2019-06-27,,/developer-agreement-contribution/local-authority-eng/SND/18-00255-FU4-S2-2
18/00255/FU4-S3.3,,1,green-infrastructure,18/00255/FU4-da,local-authority-eng:SND,2020-12-01,2019-06-27,,/developer-agreement-contribution/local-authority-eng/SND/18-00255-FU4-S3-3
18/00255/FU4-S2.5,19081,,green-infrastructure,18/00255/FU4-da,local-authority-eng:SND,2020-12-01,2019-06-27,,/developer-agreement-contribution/local-authority-eng/SND/18-00255-FU4-S2-5
18/00255/FU4-MON,3500,,monitoring-fees,18/00255/FU4-da,local-authority-eng:SND,2020-12-01,2019-06-27,,/developer-agreement-contribution/local-authority-eng/SND/18-00255-FU4-MON
18/00438/FUL-S2.1.1.1,118035,,education,18/00438/FUL-da,local-authority-eng:SND,2020-12-01,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/18-00438-FUL-S2-1-1-1
18/00438/FUL-S2.1.1.2,118035,,education,18/00438/FUL-da,local-authority-eng:SND,2020-12-01,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/18-00438-FUL-S2-1-1-2
18/00438/FUL-S2.1.1.3,118035,,education,18/00438/FUL-da,local-authority-eng:SND,2020-12-01,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/18-00438-FUL-S2-1-1-3
18/00438/FUL-S2.2.2.1,19440,,other-HRA,18/00438/FUL-da,local-authority-eng:SND,2020-12-01,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/18-00438-FUL-S2-2-2-1
18/00438/FUL-S2.2.2.2,19439,,other-HRA,18/00438/FUL-da,local-authority-eng:SND,2020-12-01,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/18-00438-FUL-S2-2-2-2
18/00438/FUL-S4.,,10,affordable-housing,18/00438/FUL-da,local-authority-eng:SND,2020-12-01,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/18-00438-FUL-S4-
18/00438/FUL-MON,7750,,monitoring-fees,18/00438/FUL-da,local-authority-eng:SND,2020-12-01,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/18-00438-FUL-MON
